Time,Agent 1,Agent 2,Agent 3,Agent 4
29.3,33.0555927701,5.61936154791,5.61936154791,33.0555927701
29.4,32.4719740728,5.50482504493,5.50482504493,32.4719740728
29.5,31.8984137567,5.39262307949,5.39262307949,31.8984137567
29.6,31.3347442616,5.28270806794,5.28270806794,31.3347442616
29.7,30.7808006754,5.1750333965,5.1750333965,30.7808006754
29.8,30.2364206977,5.06955340149,5.06955340149,30.2364206977
29.9,29.7014446028,4.96622334996,4.96622334996,29.7014446028
30.0,29.1757152025,4.86499942075,4.86499942075,29.1757152025
30.1,28.6590778092,4.76583868586,4.76583868586,28.6590778092
30.2,28.1513801998,4.6686990923,4.6686990923,28.1513801998
30.3,27.6524725789,4.57353944419,4.57353944419,27.6524725789
30.4,27.1622075438,4.48031938534,4.48031938534,27.1622075438
30.5,26.6804400488,4.38899938212,4.38899938212,26.6804400488
30.6,26.2070273703,4.29954070669,4.29954070669,26.2070273703
30.7,25.7418290727,4.21190542058,4.21190542058,25.7418290727
30.8,25.2847069743,4.12605635861,4.12605635861,25.2847069743
30.9,24.8355251137,4.0419571131,4.0419571131,24.8355251137
31.0,24.3941497166,3.95957201846,3.95957201846,24.3941497166
31.1,23.9604491635,3.87886613605,3.87886613605,23.9604491635
31.2,23.5342939571,3.79980523937,3.79980523937,23.5342939571
31.3,23.1155566905,3.72235579953,3.72235579953,23.1155566905
31.4,22.704112016,3.64648497105,3.64648497105,22.704112016
31.5,22.2998366139,3.57216057793,3.57216057793,22.2998366139
31.6,21.9026091618,3.49935109999,3.49935109999,21.9026091618
31.7,21.5123103048,3.42802565949,3.42802565949,21.5123103048
31.8,21.1288226253,3.35815400809,3.35815400809,21.1288226253
31.9,20.7520306139,3.28970651396,3.28970651396,20.7520306139
32.0,20.38182064,3.22265414925,3.22265414925,20.38182064
32.1,20.0180809237,3.15696847777,3.15696847777,20.0180809237
32.2,19.6607015074,3.09262164292,3.09262164292,19.6607015074
32.3,19.3095742276,3.0295863559,3.0295863559,19.3095742276
32.4,18.9645926879,2.96783588412,2.96783588412,18.9645926879
32.5,18.6256522317,2.90734403986,2.90734403986,18.6256522317
32.6,18.2926499154,2.84808516918,2.84808516918,18.2926499154
32.7,17.9654844824,2.79003414101,2.79003414101,17.9654844824
32.8,17.6440563366,2.73316633655,2.73316633655,17.6440563366
32.9,17.3282675171,2.67745763876,2.67745763876,17.3282675171
33.0,17.0180216729,2.62288442217,2.62288442217,17.0180216729
33.1,16.7132240379,2.56942354287,2.56942354287,16.7132240379
33.2,16.4137814062,2.51705232867,2.51705232867,16.4137814062
33.3,16.1196021082,2.4657485695,2.4657485695,16.1196021082
33.4,15.8305959863,2.41549050798,2.41549050798,15.8305959863
33.5,15.5466743717,2.3662568302,2.3662568302,15.5466743717
33.6,15.2677500609,2.31802665669,2.31802665669,15.2677500609
33.7,14.993737293,2.27077953354,2.27077953354,14.993737293
33.8,14.724551727,2.22449542375,2.22449542375,14.724551727
33.9,14.4601104196,2.17915469873,2.17915469873,14.4601104196
34.0,14.2003318031,2.13473812995,2.13473812995,14.2003318031
34.1,13.9451356642,2.09122688084,2.09122688084,13.9451356642
34.2,13.6944431221,2.04860249872,2.04860249872,13.6944431221
34.3,13.4481766079,2.00684690706,2.00684690706,13.4481766079
34.4,13.206259844,1.96594239774,1.96594239774,13.206259844
34.5,12.9686178231,1.92587162362,1.92587162362,12.9686178231
34.6,12.7351767889,1.8866175911,1.8866175911,12.7351767889
34.7,12.5058642156,1.84816365296,1.84816365296,12.5058642156
